state	county	county_name	county_href	metro	metro_name	metro_href	cities
Kansas	Kearny	Kearny County, Kansas	/wiki/Kearny_County,_Kansas	Garden City, KS Micropolitan Statistical Area	Garden City, KS Micropolitan Statistical Area	/wiki/Garden_City,_KS_Micropolitan_Statistical_Area	['Garden City']
Kansas	Kingman	Kingman County, Kansas	/wiki/Kingman_County,_Kansas	Wichita, KS Metropolitan Statistical Area	Wichita, KS Metropolitan Statistical Area	/wiki/Wichita,_KS_Metropolitan_Statistical_Area	['Wichita']
Kansas	Kiowa	Kiowa County, Kansas	/wiki/Kiowa_County,_Kansas				[]
Kansas	Labette	Labette County, Kansas	/wiki/Labette_County,_Kansas	Parsons, KS Micropolitan Statistical Area	Parsons, KS Micropolitan Statistical Area	/wiki/Parsons,_KS_Micropolitan_Statistical_Area	['Parsons']
Kansas	Lane	Lane County, Kansas	/wiki/Lane_County,_Kansas				[]
Kansas	Leavenworth	Leavenworth County, Kansas	/wiki/Leavenworth_County,_Kansas	Kansas City, MO-KS Metropolitan Statistical Area	Kansas City, MO-KS Metropolitan Statistical Area	/wiki/Kansas_City,_MO-KS_Metropolitan_Statistical_Area	['Kansas City']
Kansas	Lincoln	Lincoln County, Kansas	/wiki/Lincoln_County,_Kansas				[]
Kansas	Linn	Linn County, Kansas	/wiki/Linn_County,_Kansas	Kansas City, MO-KS Metropolitan Statistical Area	Kansas City, MO-KS Metropolitan Statistical Area	/wiki/Kansas_City,_MO-KS_Metropolitan_Statistical_Area	['Kansas City']
Kansas	Logan	Logan County, Kansas	/wiki/Logan_County,_Kansas				[]
Kansas	Lyon	Lyon County, Kansas	/wiki/Lyon_County,_Kansas	Emporia, KS Micropolitan Statistical Area	Emporia, KS Micropolitan Statistical Area	/wiki/Emporia,_KS_Micropolitan_Statistical_Area	['Emporia']
Kansas	McPherson	McPherson County, Kansas	/wiki/McPherson_County,_Kansas	McPherson, KS Micropolitan Statistical Area	McPherson, KS Micropolitan Statistical Area	/wiki/McPherson,_KS_Micropolitan_Statistical_Area	['McPherson']
Kansas	Marion	Marion County, Kansas	/wiki/Marion_County,_Kansas				[]
Kansas	Marshall	Marshall County, Kansas	/wiki/Marshall_County,_Kansas				[]
Kansas	Meade	Meade County, Kansas	/wiki/Meade_County,_Kansas				[]
Kansas	Miami	Miami County, Kansas	/wiki/Miami_County,_Kansas	Kansas City, MO-KS Metropolitan Statistical Area	Kansas City, MO-KS Metropolitan Statistical Area	/wiki/Kansas_City,_MO-KS_Metropolitan_Statistical_Area	['Kansas City']
Kansas	Mitchell	Mitchell County, Kansas	/wiki/Mitchell_County,_Kansas				[]
Kansas	Montgomery	Montgomery County, Kansas	/wiki/Montgomery_County,_Kansas	Coffeyville, KS Micropolitan Statistical Area	Coffeyville, KS Micropolitan Statistical Area	/wiki/Coffeyville,_KS_Micropolitan_Statistical_Area	['Coffeyville']
Kansas	Morris	Morris County, Kansas	/wiki/Morris_County,_Kansas				[]
Kansas	Morton	Morton County, Kansas	/wiki/Morton_County,_Kansas				[]
Kansas	Nemaha	Nemaha County, Kansas	/wiki/Nemaha_County,_Kansas				[]
Kansas	Neosho	Neosho County, Kansas	/wiki/Neosho_County,_Kansas				[]
Kansas	Ness	Ness County, Kansas	/wiki/Ness_County,_Kansas				[]
Kansas	Norton	Norton County, Kansas	/wiki/Norton_County,_Kansas				[]
Kansas	Osage	Osage County, Kansas	/wiki/Osage_County,_Kansas	Topeka, KS Metropolitan Statistical Area	Topeka, KS Metropolitan Statistical Area	/wiki/Topeka,_KS_Metropolitan_Statistical_Area	['Topeka']
Kansas	Osborne	Osborne County, Kansas	/wiki/Osborne_County,_Kansas				[]
Kansas	Ottawa	Ottawa County, Kansas	/wiki/Ottawa_County,_Kansas	Salina, KS Micropolitan Statistical Area	Salina, KS Micropolitan Statistical Area	/wiki/Salina,_KS_Micropolitan_Statistical_Area	['Salina']
Kansas	Pawnee	Pawnee County, Kansas	/wiki/Pawnee_County,_Kansas				[]
Kansas	Phillips	Phillips County, Kansas	/wiki/Phillips_County,_Kansas				[]
Kansas	Pottawatomie	Pottawatomie County, Kansas	/wiki/Pottawatomie_County,_Kansas	Manhattan, KS Metropolitan Statistical Area	Manhattan, KS Metropolitan Statistical Area	/wiki/Manhattan,_KS_Metropolitan_Statistical_Area	['Manhattan']
Kansas	Pratt	Pratt County, Kansas	/wiki/Pratt_County,_Kansas				[]
Kansas	Rawlins	Rawlins County, Kansas	/wiki/Rawlins_County,_Kansas				[]
Kansas	Reno	Reno County, Kansas	/wiki/Reno_County,_Kansas	Hutchinson, KS Micropolitan Statistical Area	Hutchinson, KS Micropolitan Statistical Area	/wiki/Hutchinson,_KS_Micropolitan_Statistical_Area	['Hutchinson']
Kansas	Republic	Republic County, Kansas	/wiki/Republic_County,_Kansas				[]
Kansas	Rice	Rice County, Kansas	/wiki/Rice_County,_Kansas				[]
Kansas	Riley	Riley County, Kansas	/wiki/Riley_County,_Kansas	Manhattan, KS Metropolitan Statistical Area	Manhattan, KS Metropolitan Statistical Area	/wiki/Manhattan,_KS_Metropolitan_Statistical_Area	['Manhattan']
Kansas	Rooks	Rooks County, Kansas	/wiki/Rooks_County,_Kansas				[]
Kansas	Rush	Rush County, Kansas	/wiki/Rush_County,_Kansas				[]
Kansas	Russell	Russell County, Kansas	/wiki/Russell_County,_Kansas				[]
Kansas	Saline	Saline County, Kansas	/wiki/Saline_County,_Kansas	Salina, KS Micropolitan Statistical Area	Salina, KS Micropolitan Statistical Area	/wiki/Salina,_KS_Micropolitan_Statistical_Area	['Salina']
Kansas	Scott	Scott County, Kansas	/wiki/Scott_County,_Kansas				[]
Kansas	Sedgwick	Sedgwick County, Kansas	/wiki/Sedgwick_County,_Kansas	Wichita, KS Metropolitan Statistical Area	Wichita, KS Metropolitan Statistical Area	/wiki/Wichita,_KS_Metropolitan_Statistical_Area	['Wichita']
Kansas	Seward	Seward County, Kansas	/wiki/Seward_County,_Kansas	Liberal, KS Micropolitan Statistical Area	Liberal, KS Micropolitan Statistical Area	/wiki/Liberal,_KS_Micropolitan_Statistical_Area	['Liberal']
Kansas	Shawnee	Shawnee County, Kansas	/wiki/Shawnee_County,_Kansas	Topeka, KS Metropolitan Statistical Area	Topeka, KS Metropolitan Statistical Area	/wiki/Topeka,_KS_Metropolitan_Statistical_Area	['Topeka']
Kansas	Sheridan	Sheridan County, Kansas	/wiki/Sheridan_County,_Kansas				[]
Kansas	Sherman	Sherman County, Kansas	/wiki/Sherman_County,_Kansas				[]
Kansas	Smith	Smith County, Kansas	/wiki/Smith_County,_Kansas				[]
Kansas	Stafford	Stafford County, Kansas	/wiki/Stafford_County,_Kansas				[]
Kansas	Stanton	Stanton County, Kansas	/wiki/Stanton_County,_Kansas				[]
Kansas	Stevens	Stevens County, Kansas	/wiki/Stevens_County,_Kansas				[]
Kansas	Sumner	Sumner County, Kansas	/wiki/Sumner_County,_Kansas	Wichita, KS Metropolitan Statistical Area	Wichita, KS Metropolitan Statistical Area	/wiki/Wichita,_KS_Metropolitan_Statistical_Area	['Wichita']
Kansas	Thomas	Thomas County, Kansas	/wiki/Thomas_County,_Kansas				[]
Kansas	Trego	Trego County, Kansas	/wiki/Trego_County,_Kansas				[]
Kansas	Wabaunsee	Wabaunsee County, Kansas	/wiki/Wabaunsee_County,_Kansas	Topeka, KS Metropolitan Statistical Area	Topeka, KS Metropolitan Statistical Area	/wiki/Topeka,_KS_Metropolitan_Statistical_Area	['Topeka']
Kansas	Wallace	Wallace County, Kansas	/wiki/Wallace_County,_Kansas				[]
Kansas	Washington	Washington County, Kansas	/wiki/Washington_County,_Kansas				[]
Kansas	Wichita	Wichita County, Kansas	/wiki/Wichita_County,_Kansas				[]
Kansas	Wilson	Wilson County, Kansas	/wiki/Wilson_County,_Kansas				[]
Kansas	Woodson	Woodson County, Kansas	/wiki/Woodson_County,_Kansas				[]
Kansas	Wyandotte	Wyandotte County, Kansas	/wiki/Wyandotte_County,_Kansas	Kansas City, MO-KS Metropolitan Statistical Area	Kansas City, MO-KS Metropolitan Statistical Area	/wiki/Kansas_City,_MO-KS_Metropolitan_Statistical_Area	['Kansas City']
Kentucky	Adair	Adair County, Kentucky	/wiki/Adair_County,_Kentucky	Kansas City, MO-KS Metropolitan Statistical Area			[]
Kentucky	Allen	Allen County, Kentucky	/wiki/Allen_County,_Kentucky	Bowling Green, KY Metropolitan Statistical Area	Bowling Green, KY Metropolitan Statistical Area	/wiki/Bowling_Green,_KY_Metropolitan_Statistical_Area	['Bowling Green']
Kentucky	Anderson	Anderson County, Kentucky	/wiki/Anderson_County,_Kentucky	Frankfort, KY Micropolitan Statistical Area	Frankfort, Kentucky micropolitan area	/wiki/Frankfort,_Kentucky_micropolitan_area	['Frankfort']
Kentucky	Ballard	Ballard County, Kentucky	/wiki/Ballard_County,_Kentucky	Paducah, KY-IL Micropolitan Statistical Area	Paducah micropolitan area	/wiki/Paducah_micropolitan_area	['Paducah micropolitan area']
Kentucky	Barren	Barren County, Kentucky	/wiki/Barren_County,_Kentucky	Glasgow, KY Micropolitan Statistical Area	Glasgow, Kentucky micropolitan area	/wiki/Glasgow,_Kentucky_micropolitan_area	['Glasgow']
Kentucky	Bath	Bath County, Kentucky	/wiki/Bath_County,_Kentucky	Mount Sterling, KY Micropolitan Statistical Area	Mount Sterling, Kentucky micropolitan area	/wiki/Mount_Sterling,_Kentucky_micropolitan_area	['Mount Sterling']
Kentucky	Bell	Bell County, Kentucky	/wiki/Bell_County,_Kentucky	Middlesborough, KY Micropolitan Statistical Area	Middlesborough, KY Micropolitan Statistical Area	/wiki/Middlesborough,_KY_Micropolitan_Statistical_Area	['Middlesborough']
Kentucky	Boone	Boone County, Kentucky	/wiki/Boone_County,_Kentucky	Cincinnati, OH-KY-IN Metropolitan Statistical Area	Cincinnati metropolitan area	/wiki/Cincinnati_metropolitan_area	['Cincinnati metropolitan area']
Kentucky	Bourbon	Bourbon County, Kentucky	/wiki/Bourbon_County,_Kentucky	Lexington-Fayette, KY Metropolitan Statistical Area	Lexington-Fayette, KY Metropolitan Statistical Area	/wiki/Lexington-Fayette,_KY_Metropolitan_Statistical_Area	['Lexington', 'Fayette']
Kentucky	Boyd	Boyd County, Kentucky	/wiki/Boyd_County,_Kentucky	Huntington-Ashland, WV-KY-OH Metropolitan Statistical Area	Huntington-Ashland metropolitan area	/wiki/Huntington-Ashland_metropolitan_area	['Huntington', 'Ashland metropolitan area']
Kentucky	Boyle	Boyle County, Kentucky	/wiki/Boyle_County,_Kentucky	Danville, KY Micropolitan Statistical Area	Danville, Kentucky micropolitan area	/wiki/Danville,_Kentucky_micropolitan_area	['Danville']
Kentucky	Bracken	Bracken County, Kentucky	/wiki/Bracken_County,_Kentucky	Cincinnati, OH-KY-IN Metropolitan Statistical Area	Cincinnati metropolitan area	/wiki/Cincinnati_metropolitan_area	['Cincinnati metropolitan area']
Kentucky	Breathitt	Breathitt County, Kentucky	/wiki/Breathitt_County,_Kentucky				[]
Kentucky	Breckinridge	Breckinridge County, Kentucky	/wiki/Breckinridge_County,_Kentucky				[]
Kentucky	Bullitt	Bullitt County, Kentucky	/wiki/Bullitt_County,_Kentucky	Louisville/Jefferson County, KY-IN Metropolitan Statistical Area	Louisville metropolitan area	/wiki/Louisville_metropolitan_area	['Louisville metropolitan area']
Kentucky	Butler	Butler County, Kentucky	/wiki/Butler_County,_Kentucky	Bowling Green, KY Metropolitan Statistical Area	Bowling Green, KY Metropolitan Statistical Area	/wiki/Bowling_Green,_KY_Metropolitan_Statistical_Area	['Bowling Green']
Kentucky	Caldwell	Caldwell County, Kentucky	/wiki/Caldwell_County,_Kentucky				[]
Kentucky	Calloway	Calloway County, Kentucky	/wiki/Calloway_County,_Kentucky	Murray, KY Micropolitan Statistical Area	Murray, KY Micropolitan Statistical Area	/wiki/Murray,_KY_Micropolitan_Statistical_Area	['Murray']
Kentucky	Campbell	Campbell County, Kentucky	/wiki/Campbell_County,_Kentucky	Cincinnati, OH-KY-IN Metropolitan Statistical Area	Cincinnati metropolitan area	/wiki/Cincinnati_metropolitan_area	['Cincinnati metropolitan area']
Kentucky	Carlisle	Carlisle County, Kentucky	/wiki/Carlisle_County,_Kentucky				[]
Kentucky	Carroll	Carroll County, Kentucky	/wiki/Carroll_County,_Kentucky				[]
Kentucky	Carter	Carter County, Kentucky	/wiki/Carter_County,_Kentucky				[]
Kentucky	Casey	Casey County, Kentucky	/wiki/Casey_County,_Kentucky				[]
Kentucky	Christian	Christian County, Kentucky	/wiki/Christian_County,_Kentucky	Clarksville, TN-KY Metropolitan Statistical Area	Clarksville, TN-KY Metropolitan Statistical Area	/wiki/Clarksville,_TN-KY_Metropolitan_Statistical_Area	['Clarksville']
Kentucky	Clark	Clark County, Kentucky	/wiki/Clark_County,_Kentucky	Lexington-Fayette, KY Metropolitan Statistical Area	Lexington-Fayette, KY Metropolitan Statistical Area	/wiki/Lexington-Fayette,_KY_Metropolitan_Statistical_Area	['Lexington', 'Fayette']
Kentucky	Clay	Clay County, Kentucky	/wiki/Clay_County,_Kentucky				[]
Kentucky	Clinton	Clinton County, Kentucky	/wiki/Clinton_County,_Kentucky				[]
Kentucky	Crittenden	Crittenden County, Kentucky	/wiki/Crittenden_County,_Kentucky				[]
Kentucky	Cumberland	Cumberland County, Kentucky	/wiki/Cumberland_County,_Kentucky				[]
Kentucky	Daviess	Daviess County, Kentucky	/wiki/Daviess_County,_Kentucky	Owensboro, KY Metropolitan Statistical Area	Owensboro, KY Metropolitan Statistical Area	/wiki/Owensboro,_KY_Metropolitan_Statistical_Area	['Owensboro']
Kentucky	Edmonson	Edmonson County, Kentucky	/wiki/Edmonson_County,_Kentucky	Bowling Green, KY Metropolitan Statistical Area	Bowling Green, KY Metropolitan Statistical Area	/wiki/Bowling_Green,_KY_Metropolitan_Statistical_Area	['Bowling Green']
Kentucky	Elliott	Elliott County, Kentucky	/wiki/Elliott_County,_Kentucky				[]
Kentucky	Estill	Estill County, Kentucky	/wiki/Estill_County,_Kentucky				[]
Kentucky	Fayette	Fayette County, Kentucky	/wiki/Fayette_County,_Kentucky	Lexington-Fayette, KY Metropolitan Statistical Area	Lexington-Fayette, KY Metropolitan Statistical Area	/wiki/Lexington-Fayette,_KY_Metropolitan_Statistical_Area	['Lexington', 'Fayette']
Kentucky	Fleming	Fleming County, Kentucky	/wiki/Fleming_County,_Kentucky				[]
Kentucky	Floyd	Floyd County, Kentucky	/wiki/Floyd_County,_Kentucky				[]
Kentucky	Franklin	Franklin County, Kentucky	/wiki/Franklin_County,_Kentucky	Frankfort, KY Micropolitan Statistical Area	Frankfort, Kentucky micropolitan area	/wiki/Frankfort,_Kentucky_micropolitan_area	['Frankfort']
Kentucky	Fulton	Fulton County, Kentucky	/wiki/Fulton_County,_Kentucky	Union City, TN-KY Micropolitan Statistical Area	Union City, TN-KY Micropolitan Statistical Area	/wiki/Union_City,_TN-KY_Micropolitan_Statistical_Area	['Union City']
Kentucky	Gallatin	Gallatin County, Kentucky	/wiki/Gallatin_County,_Kentucky	Cincinnati, OH-KY-IN Metropolitan Statistical Area	Cincinnati metropolitan area	/wiki/Cincinnati_metropolitan_area	['Cincinnati metropolitan area']
Kentucky	Garrard	Garrard County, Kentucky	/wiki/Garrard_County,_Kentucky				[]
Kentucky	Grant	Grant County, Kentucky	/wiki/Grant_County,_Kentucky	Cincinnati, OH-KY-IN Metropolitan Statistical Area	Cincinnati metropolitan area	/wiki/Cincinnati_metropolitan_area	['Cincinnati metropolitan area']
Kentucky	Graves	Graves County, Kentucky	/wiki/Graves_County,_Kentucky	Mayfield, KY Micropolitan Statistical Area	Graves County, Kentucky	/wiki/Graves_County,_Kentucky	['Graves County']
Kentucky	Grayson	Grayson County, Kentucky	/wiki/Grayson_County,_Kentucky				[]
Kentucky	Green	Green County, Kentucky	/wiki/Green_County,_Kentucky				[]
Kentucky	Greenup	Greenup County, Kentucky	/wiki/Greenup_County,_Kentucky	Huntington-Ashland, WV-KY-OH Metropolitan Statistical Area	Huntington-Ashland metropolitan area	/wiki/Huntington-Ashland_metropolitan_area	['Huntington', 'Ashland metropolitan area']
Kentucky	Hancock	Hancock County, Kentucky	/wiki/Hancock_County,_Kentucky	Owensboro, KY Metropolitan Statistical Area	Owensboro, KY Metropolitan Statistical Area	/wiki/Owensboro,_KY_Metropolitan_Statistical_Area	['Owensboro']
Kentucky	Hardin	Hardin County, Kentucky	/wiki/Hardin_County,_Kentucky	Elizabethtown-Fort Knox, KY Metropolitan Statistical Area	Elizabethtown metropolitan area	/wiki/Elizabethtown_metropolitan_area	['Elizabethtown metropolitan area']
Kentucky	Harlan	Harlan County, Kentucky	/wiki/Harlan_County,_Kentucky				[]
Kentucky	Harrison	Harrison County, Kentucky	/wiki/Harrison_County,_Kentucky				[]
Kentucky	Hart	Hart County, Kentucky	/wiki/Hart_County,_Kentucky				[]
Kentucky	Henderson	Henderson County, Kentucky	/wiki/Henderson_County,_Kentucky	Evansville, IN-KY Metropolitan Statistical Area	Evansville, IN-KY Metropolitan Statistical Area	/wiki/Evansville,_IN-KY_Metropolitan_Statistical_Area	['Evansville']
Kentucky	Henry	Henry County, Kentucky	/wiki/Henry_County,_Kentucky	Louisville/Jefferson County, KY-IN Metropolitan Statistical Area	Louisville metropolitan area	/wiki/Louisville_metropolitan_area	['Louisville metropolitan area']
Kentucky	Hickman	Hickman County, Kentucky	/wiki/Hickman_County,_Kentucky				[]
Kentucky	Hopkins	Hopkins County, Kentucky	/wiki/Hopkins_County,_Kentucky	Madisonville, KY Micropolitan Statistical Area	Madisonville, KY Micropolitan Statistical Area	/wiki/Madisonville,_KY_Micropolitan_Statistical_Area	['Madisonville']
Kentucky	Jackson	Jackson County, Kentucky	/wiki/Jackson_County,_Kentucky				[]
Kentucky	Jefferson	Jefferson County, Kentucky	/wiki/Jefferson_County,_Kentucky	Louisville/Jefferson County, KY-IN Metropolitan Statistical Area	Louisville metropolitan area	/wiki/Louisville_metropolitan_area	['Louisville metropolitan area']
Kentucky	Jessamine	Jessamine County, Kentucky	/wiki/Jessamine_County,_Kentucky	Lexington-Fayette, KY Metropolitan Statistical Area	Lexington-Fayette, KY Metropolitan Statistical Area	/wiki/Lexington-Fayette,_KY_Metropolitan_Statistical_Area	['Lexington', 'Fayette']
Kentucky	Johnson	Johnson County, Kentucky	/wiki/Johnson_County,_Kentucky				[]
Kentucky	Kenton	Kenton County, Kentucky	/wiki/Kenton_County,_Kentucky	Cincinnati, OH-KY-IN Metropolitan Statistical Area	Cincinnati metropolitan area	/wiki/Cincinnati_metropolitan_area	['Cincinnati metropolitan area']
Kentucky	Knott	Knott County, Kentucky	/wiki/Knott_County,_Kentucky				[]
Kentucky	Knox	Knox County, Kentucky	/wiki/Knox_County,_Kentucky	London, KY Micropolitan Statistical Area	London, Kentucky micropolitan area	/wiki/London,_Kentucky_micropolitan_area	['London']
Kentucky	LaRue	LaRue County, Kentucky	/wiki/LaRue_County,_Kentucky	Elizabethtown-Fort Knox, KY Metropolitan Statistical Area	Elizabethtown metropolitan area	/wiki/Elizabethtown_metropolitan_area	['Elizabethtown metropolitan area']
Kentucky	Laurel	Laurel County, Kentucky	/wiki/Laurel_County,_Kentucky	London, KY Micropolitan Statistical Area	London, Kentucky micropolitan area	/wiki/London,_Kentucky_micropolitan_area	['London']
Kentucky	Lawrence	Lawrence County, Kentucky	/wiki/Lawrence_County,_Kentucky				[]
Kentucky	Lee	Lee County, Kentucky	/wiki/Lee_County,_Kentucky				[]
Kentucky	Leslie	Leslie County, Kentucky	/wiki/Leslie_County,_Kentucky				[]
Kentucky	Letcher	Letcher County, Kentucky	/wiki/Letcher_County,_Kentucky				[]
Kentucky	Lewis	Lewis County, Kentucky	/wiki/Lewis_County,_Kentucky				[]
Kentucky	Lincoln	Lincoln County, Kentucky	/wiki/Lincoln_County,_Kentucky	Danville, KY Micropolitan Statistical Area	Danville, Kentucky micropolitan area	/wiki/Danville,_Kentucky_micropolitan_area	['Danville']
Kentucky	Livingston	Livingston County, Kentucky	/wiki/Livingston_County,_Kentucky	Paducah, KY-IL Micropolitan Statistical Area	Paducah micropolitan area	/wiki/Paducah_micropolitan_area	['Paducah micropolitan area']
Kentucky	Logan	Logan County, Kentucky	/wiki/Logan_County,_Kentucky				[]
Kentucky	Lyon	Lyon County, Kentucky	/wiki/Lyon_County,_Kentucky				[]
Kentucky	McCracken	McCracken County, Kentucky	/wiki/McCracken_County,_Kentucky	Paducah, KY-IL Micropolitan Statistical Area	Paducah micropolitan area	/wiki/Paducah_micropolitan_area	['Paducah micropolitan area']
Kentucky	McCreary	McCreary County, Kentucky	/wiki/McCreary_County,_Kentucky				[]
Kentucky	McLean	McLean County, Kentucky	/wiki/McLean_County,_Kentucky	Owensboro, KY Metropolitan Statistical Area	Owensboro, KY Metropolitan Statistical Area	/wiki/Owensboro,_KY_Metropolitan_Statistical_Area	['Owensboro']
Kentucky	Madison	Madison County, Kentucky	/wiki/Madison_County,_Kentucky	Richmond-Berea, KY Micropolitan Statistical Area	Richmond–Berea micropolitan area	/wiki/Richmond%E2%80%93Berea_micropolitan_area	['Richmond', 'Berea micropolitan area']
Kentucky	Magoffin	Magoffin County, Kentucky	/wiki/Magoffin_County,_Kentucky				[]
Kentucky	Marion	Marion County, Kentucky	/wiki/Marion_County,_Kentucky				[]
Kentucky	Marshall	Marshall County, Kentucky	/wiki/Marshall_County,_Kentucky				[]
Kentucky	Martin	Martin County, Kentucky	/wiki/Martin_County,_Kentucky				[]
Kentucky	Mason	Mason County, Kentucky	/wiki/Mason_County,_Kentucky	Maysville, KY Micropolitan Statistical Area	Maysville, KY Micropolitan Statistical Area	/wiki/Maysville,_KY_Micropolitan_Statistical_Area	['Maysville']
Kentucky	Meade	Meade County, Kentucky	/wiki/Meade_County,_Kentucky	Elizabethtown-Fort Knox, KY Metropolitan Statistical Area	Elizabethtown metropolitan area	/wiki/Elizabethtown_metropolitan_area	['Elizabethtown metropolitan area']
Kentucky	Menifee	Menifee County, Kentucky	/wiki/Menifee_County,_Kentucky	Mount Sterling, KY Micropolitan Statistical Area	Mount Sterling, Kentucky micropolitan area	/wiki/Mount_Sterling,_Kentucky_micropolitan_area	['Mount Sterling']
